experiment,dataset,repeat,split,split_id,split_seed,split_policy,ablation,method,train_size,val_size,test_size,top_k,dim,energy,alphas,w,feature_variant,alphas_json,train_acc,val_acc,val_bal_acc,num_features_after_variant,test_acc,pca_dims_json,retained_variance_json,time_sec,selection_rule
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,no_p3,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_p3,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7133640552995392,13624,0.868421052631579,"{""0"": 11, ""2"": 6, ""3"": 32, ""4"": 16}","{""0"": 0.9503652280076809, ""2"": 1.0, ""3"": 0.9554082935090633, ""4"": 0.9641996035411949}",19.590342699004395,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,no_sym,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_sym,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7410138248847926,10218,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 31, ""4"": 16}","{""0"": 0.9747272478298518, ""2"": 1.0, ""3"": 0.9526563906648151, ""4"": 0.9639469106302962}",14.710913148002874,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,no_highpass,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,no_highpass,"[0.01, 0.1, 1.0]",1.0,0.8275862068965517,0.6886328725038403,10218,0.8421052631578947,"{""0"": 11, ""2"": 6, ""3"": 28, ""4"": 15}","{""0"": 0.9553677192401435, ""2"": 1.0, ""3"": 0.9540134159761106, ""4"": 0.9520538276563438}",13.3198156369981,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,pca_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",1.0,full,"[0.01, 0.1, 1.0]",1.0,0.7413793103448276,0.5252688172043011,15327,0.7368421052631579,"{""0"": 11, ""2"": 6, ""3"": 31, ""4"": 15}","{""0"": 0.9528343872273469, ""2"": 1.0, ""3"": 0.9539533559339507, ""4"": 0.9534138065280477}",5.970796048000921,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,ridge_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.0,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7552995391705069,15327,0.868421052631579,"{""0"": 11, ""2"": 6, ""3"": 31, ""4"": 15}","{""0"": 0.9528343872273469, ""2"": 1.0, ""3"": 0.9539533559339507, ""4"": 0.9534138065280477}",5.413758966002206,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,single_alpha,src_v16c_ablation,87,58,38,6000,64,0.95,"(1.0,)",0.4,full,[1.0],1.0,0.8448275862068966,0.7052995391705069,15327,0.8421052631578947,"{""0"": 12, ""2"": 6, ""3"": 33, ""4"": 16}","{""0"": 0.9757747759109584, ""2"": 1.0, ""3"": 0.9548813830233019, ""4"": 0.9604650813344601}",8.291264220999437,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,fixed_dim64_energy095,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,full,"[0.01, 0.1, 1.0]",1.0,0.8620689655172413,0.7552995391705069,15327,0.868421052631579,"{""0"": 11, ""2"": 6, ""3"": 31, ""4"": 15}","{""0"": 0.9528343872273469, ""2"": 1.0, ""3"": 0.9539533559339507, ""4"": 0.9534138065280477}",4.1835394380032085,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,raw_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,raw_only,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.65,1703,0.868421052631579,"{""0"": 12, ""2"": 6, ""3"": 40, ""4"": 18}","{""0"": 0.9742026072010032, ""2"": 1.0, ""3"": 0.9587478982600509, ""4"": 0.9713019142140811}",6.179472126998007,ablation_grid_selected_by_val_only_test_once_after_selection_no_full
E05,texas,0,0,,20260419,random_stratified_matching_fixed_split0_class_counts,row_lowpass_only,src_v16c_ablation,87,58,38,4000,64,0.95,"(0.01, 0.1, 1.0)",0.4,row_lowpass_only,"[0.01, 0.1, 1.0]",1.0,0.8448275862068966,0.7052995391705069,6812,0.8421052631578947,"{""0"": 11, ""2"": 6, ""3"": 34, ""4"": 17}","{""0"": 0.9505790734072329, ""2"": 1.0, ""3"": 0.9529605124837829, ""4"": 0.9674041805083321}",14.988935649002087,ablation_grid_selected_by_val_only_test_once_after_selection_no_full

