dataset,repeat,split_id,split_seed,split_policy,split_part,node_idx
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,56
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,111
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,18
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,158
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,7
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,6
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,100
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,1
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,176
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,130
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,121
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,123
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,40
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,105
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,127
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,36
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,108
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,2
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,47
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,58
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,84
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,27
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,97
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,79
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,96
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,181
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,37
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,62
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,161
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,68
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,182
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,11
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,118
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,22
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,104
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,124
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,24
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,31
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,165
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,144
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,8
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,21
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,129
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,172
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,119
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,150
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,134
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,30
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,5
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,67
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,69
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,141
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,54
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,75
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,53
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,26
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,16
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,120
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,49
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,152
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,44
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,115
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,71
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,14
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,175
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,33
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,13
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,73
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,83
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,149
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,60
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,99
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,102
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,135
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,74
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,126
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,85
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,177
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,171
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,61
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,133
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,32
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,162
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,95
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,59
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,180
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,train,15
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,78
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,168
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,138
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,114
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,9
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,66
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,76
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,20
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,50
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,48
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,88
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,156
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,92
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,164
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,174
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,157
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,173
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,57
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,147
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,82
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,140
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,29
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,170
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,112
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,51
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,142
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,166
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,72
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,148
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,38
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,0
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,81
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,86
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,110
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,23
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,136
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,145
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,143
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,155
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,52
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,109
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,3
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,65
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,153
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,43
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,103
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,146
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,163
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,139
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,98
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,45
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,91
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,154
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,35
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,117
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,34
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,80
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,val,106
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,42
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,113
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,28
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,101
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,25
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,167
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,159
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,46
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,125
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,87
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,122
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,12
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,19
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,128
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,64
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,178
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,63
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,137
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,116
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,169
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,179
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,94
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,90
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,39
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,132
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,10
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,107
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,17
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,89
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,55
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,93
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,77
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,160
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,151
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,70
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,131
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,4
texas,1,,20260420,random_stratified_matching_fixed_split0_class_counts,test,41

