dataset,repeat,split_id,split_seed,split_policy,split_part,node_idx
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,149
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,141
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,86
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,67
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,51
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,161
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,35
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,22
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,83
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,81
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,116
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,134
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,66
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,73
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,64
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,48
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,87
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,45
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,7
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,24
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,28
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,123
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,38
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,127
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,133
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,76
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,80
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,72
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,37
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,95
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,145
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,77
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,103
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,182
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,82
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,153
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,162
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,181
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,21
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,152
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,16
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,96
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,27
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,118
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,49
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,55
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,47
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,79
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,173
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,140
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,54
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,147
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,164
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,109
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,98
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,9
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,107
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,34
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,100
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,130
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,84
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,1
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,39
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,156
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,41
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,5
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,36
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,0
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,13
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,75
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,174
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,3
cornell,8,,20260427,random_stratified_matching_fixed_split0_class_counts,train,163
