dataset,repeat,split_id,split_seed,split_policy,split_part,node_idx
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,135
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,131
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,187
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,151
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,83
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,115
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,84
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,35
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,208
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,38
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,150
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,87
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,36
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,116
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,188
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,53
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,149
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,127
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,152
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,24
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,215
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,242
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,108
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,200
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,91
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,66
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,98
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,34
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,21
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,28
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,26
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,228
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,207
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,128
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,48
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,113
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,243
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,222
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,42
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,214
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,97
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,201
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,86
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,81
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,49
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,111
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,195
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,216
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,55
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,229
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,164
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,114
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,15
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,193
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,8
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,172
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,136
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,154
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,68
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,61
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,16
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,125
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,209
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,241
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,123
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,105
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,142
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,95
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,70
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,168
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,174
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,232
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,236
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,194
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,153
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,19
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,33
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,239
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,134
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,62
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,221
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,2
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,190
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,171
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,140
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,96
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,13
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,71
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,103
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,226
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,145
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,11
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,39
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,102
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,54
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,75
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,176
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,144
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,219
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,121
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,37
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,47
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,240
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,223
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,179
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,58
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,137
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,18
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,218
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,212
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,156
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,244
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,119
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,46
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,63
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,157
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,159
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,186
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,231
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,train,64
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,val,67
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,val,138
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,val,9
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,val,143
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,val,100
wisconsin,6,,20260425,random_stratified_matching_fixed_split0_class_counts,val,233
