dataset,repeat,split_id,split_seed,split_policy,split_part,node_idx
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,138
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,100
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,131
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,143
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,28
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,52
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,113
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,34
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,35
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,84
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,245
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,228
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,149
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,78
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,127
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,205
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,97
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,233
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,20
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,222
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,152
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,130
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,116
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,217
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,128
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,66
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,36
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,74
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,242
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,249
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,201
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,59
wisconsin,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,204
