dataset,repeat,split_id,split_seed,split_policy,split_part,node_idx
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,67
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,35
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,143
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,86
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,104
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,134
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,126
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,149
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,62
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,51
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,141
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,31
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,171
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,25
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,83
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,73
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,42
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,76
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,17
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,38
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,127
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,45
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,167
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,137
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,24
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,123
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,114
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,182
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,181
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,60
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,21
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,59
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,77
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,8
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,95
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,82
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,32
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,96
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,72
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,162
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,153
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,53
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,145
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,121
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,50
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,68
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,140
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,41
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,99
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,26
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,92
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,147
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,44
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,154
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,13
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,9
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,47
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,163
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,110
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,166
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,100
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,49
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,69
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,175
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,158
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,160
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,39
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,170
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,74
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,130
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,89
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,88
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,0
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,54
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,109
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,36
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,91
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,150
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,106
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,122
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,169
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,19
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,63
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,12
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,159
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,136
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,train,102
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,val,81
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,val,117
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,val,33
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,val,94
cornell,4,,20260423,random_stratified_matching_fixed_split0_class_counts,val,116
