dataset,repeat,split_id,split_seed,split_policy,split_part,node_idx
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,40
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,130
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,156
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,66
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,20
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,9
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,111
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,113
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,7
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,105
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,138
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,168
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,48
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,164
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,58
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,29
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,84
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,173
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,82
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,2
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,157
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,182
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,119
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,122
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,54
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,169
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,118
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,33
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,39
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,31
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,55
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,165
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,86
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,77
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,175
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,62
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,3
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,24
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,170
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,129
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,38
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,163
texas,5,,20260424,random_stratified_matching_fixed_split0_class_counts,train,51
