stage,changed_class,trial_dim,class_dims_json,objective,val_acc,balanced_norm_true_residual,balanced_true_explained_ratio,mean_fp_rate,mean_dim_frac,accepted,reason,split,base_objective,base_val_acc,fixed_vs_base,broken_vs_base,break_rate
greedy_pass_0,4,24,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 24}",0.6827090981044066,0.6982167352537723,1.468834490453668,0.40075306398870103,0.07611522503918991,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,4,9,0.017509727626459144
greedy_pass_0,4,48,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 48}",0.6863848564061057,0.7023319615912208,1.5404955694774227,0.4121565310698087,0.074538780731004,0.7000000000000001,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,6,8,0.01556420233463035
greedy_pass_0,4,64,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 64}",0.6762187701237851,0.6927297668038409,1.6068823746679803,0.4160503898419149,0.07656872463718467,0.575,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,8,17,0.033073929961089495
greedy_pass_1,0,16,"{""0"": 16, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 32}",0.6706859620856253,0.6858710562414266,1.4339790884452774,0.3954581967264031,0.07885680291270872,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,5,19,0.03696498054474708
greedy_pass_1,0,24,"{""0"": 24, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 32}",0.6826319497816284,0.6982167352537723,1.4772320297719905,0.40102170558595096,0.07582759983838346,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,3,8,0.01556420233463035
greedy_pass_1,0,48,"{""0"": 48, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 32}",0.6738610519035184,0.6899862825788752,1.5514248316149803,0.4112890659126614,0.07780693114288424,0.7000000000000001,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,5,16,0.0311284046692607
greedy_pass_1,0,64,"{""0"": 64, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 32}",0.6567087984212265,0.6748971193415638,1.7643714233867958,0.41538416931508754,0.08155716818648816,0.575,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,7,29,0.05642023346303502
greedy_pass_1,1,16,"{""0"": 32, ""1"": 16, ""2"": 32, ""3"": 24, ""4"": 32}",0.6590962308288931,0.6748971193415638,1.4879339901354427,0.3902520575637847,0.08162784207856683,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,7,29,0.05642023346303502
greedy_pass_1,1,24,"{""0"": 32, ""1"": 24, ""2"": 32, ""3"": 24, ""4"": 32}",0.6811307815548023,0.6968449931412894,1.4891147779431146,0.40013532081733416,0.076180254516269,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,3,9,0.017509727626459144
greedy_pass_1,1,48,"{""0"": 32, ""1"": 48, ""2"": 32, ""3"": 24, ""4"": 32}",0.6522845340526656,0.6680384087791496,1.5051007677513943,0.41497103803602764,0.08313756005569903,0.7000000000000001,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,5,32,0.0622568093385214
greedy_pass_1,1,64,"{""0"": 32, ""1"": 64, ""2"": 32, ""3"": 24, ""4"": 32}",0.625822083319286,0.6419753086419753,1.5467974499190844,0.41942717619729875,0.08939797641438746,0.575,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,6,52,0.10116731517509728
greedy_pass_1,2,16,"{""0"": 32, ""1"": 32, ""2"": 16, ""3"": 24, ""4"": 32}",0.6679183923242236,0.6831275720164609,1.434900647634705,0.39549737314674843,0.07960813542386565,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,6,22,0.042801556420233464
greedy_pass_1,2,24,"{""0"": 32, ""1"": 32, ""2"": 24, ""3"": 24, ""4"": 32}",0.677156956797838,0.6927297668038409,1.4731872460313038,0.4008930266028686,0.07722548260506709,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,3,12,0.023346303501945526
greedy_pass_1,2,48,"{""0"": 32, ""1"": 32, ""2"": 48, ""3"": 24, ""4"": 32}",0.6836925093725649,0.6995884773662552,1.5326731106972484,0.41066380991238755,0.0755946063183687,0.7000000000000001,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,12,16,0.0311284046692607
greedy_pass_1,2,64,"{""0"": 32, ""1"": 32, ""2"": 64, ""3"": 24, ""4"": 32}",0.6734900664780687,0.6899862825788752,1.601498592519962,0.4136986567388732,0.07805124012811059,0.575,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,22,33,0.06420233463035019
greedy_pass_1,3,16,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 16, ""4"": 32}",0.6731799406601173,0.6886145404663924,1.4584399424824928,0.3999259396410815,0.07749520700072234,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,13,25,0.048638132295719845
greedy_pass_1,3,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6890832090743924,0.7050754458161865,1.5141171871552817,0.40944261611312227,0.07444176673468955,1.0,0,no_objective_gain,4,0.6893485822269579,0.7050754458161865,7,7,0.013618677042801557
greedy_pass_1,3,48,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 48, ""4"": 32}",0.6811090421190107,0.6968449931412894,1.511852213499294,0.4142558655204347,0.07705595080171025,0.7333333333333334,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,13,19,0.03696498054474708
greedy_pass_1,3,64,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 64, ""4"": 32}",0.6795451080439746,0.6954732510288066,1.5442596933117425,0.4176654525007784,0.07781039308587961,0.6,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,20,27,0.05252918287937743
greedy_pass_1,4,16,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 16}",0.6679428396270898,0.6831275720164609,1.430938400710434,0.3941263163194627,0.08009268237722904,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,6,22,0.042801556420233464
greedy_pass_1,4,24,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 24}",0.6827090981044066,0.6982167352537723,1.468834490453668,0.40075306398870103,0.07611522503918991,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,4,9,0.017509727626459144
greedy_pass_1,4,48,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 48}",0.6863848564061057,0.7023319615912208,1.5404955694774227,0.4121565310698087,0.074538780731004,0.7000000000000001,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,6,8,0.01556420233463035
greedy_pass_1,4,64,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 24, ""4"": 64}",0.6762187701237851,0.6927297668038409,1.6068823746679803,0.4160503898419149,0.07656872463718467,0.575,0,no_objective_gain|val_acc_drop|break_rate_high,4,0.6893485822269579,0.7050754458161865,8,17,0.033073929961089495
global_init_scan,,16,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16}",0.6542054260974743,0.6694101508916324,1.3895465902800823,0.3356184319055608,0.08258663094897309,1.0,0,,5,,,,,
global_init_scan,,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6793198672783599,0.6954732510288066,1.510737495353593,0.36916614966807143,0.07613366977915155,1.0,0,,5,,,,,
global_init_scan,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6896478559295232,0.7064471879286695,1.5897153971393307,0.39108161991787843,0.07332522537122348,1.0,0,,5,,,,,
global_init_scan,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6901755406575976,0.7091906721536351,1.8247055500328457,0.4209997629430604,0.07260375237406343,1.0,0,,5,,,,,
global_init_scan,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.681769281677922,0.7050754458161865,2.2591714760934187,0.4398726821450364,0.07369700529553262,1.0,0,,5,,,,,
global_init_accept,,,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6901755406575976,0.7091906721536351,1.8247055500328457,0.4209997629430604,0.07260375237406343,1.0,1,best_global_objective,5,,,,,
greedy_pass_0,0,16,"{""0"": 16, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6793931253344562,0.6968449931412894,1.6697813022460537,0.4064008773698583,0.07564958135926897,0.8666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6901755406575976,0.7091906721536351,14,23,0.04448742746615087
greedy_pass_0,0,24,"{""0"": 24, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6873892140339093,0.7050754458161865,1.6960184726325387,0.411569814472141,0.07361631569201486,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6901755406575976,0.7091906721536351,11,14,0.027079303675048357
greedy_pass_0,0,32,"{""0"": 32, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6912116253765256,0.7091906721536351,1.7254301402354817,0.4151440490892749,0.07259941188891997,0.9333333333333332,0,break_rate_high,5,0.6901755406575976,0.7091906721536351,9,9,0.017408123791102514
greedy_pass_0,0,64,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6956477521055288,0.7160493827160493,1.9885019814740221,0.42546039206540964,0.07092261820209662,0.8,0,candidate_ok,5,0.6901755406575976,0.7091906721536351,9,4,0.007736943907156673
greedy_pass_0_accept,0,64,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6956477521055288,0.7160493827160493,1.9885019814740221,0.42546039206540964,0.07092261820209662,0.8,1,best_class_coordinate_update,5,,,9,4,0.007736943907156673
greedy_pass_0,1,16,"{""0"": 64, ""1"": 16, ""2"": 48, ""3"": 48, ""4"": 48}",0.6604854665928402,0.6803840877914952,1.9209091698562601,0.4026346288592915,0.08000340077647147,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,9,35,0.06704980842911877
greedy_pass_0,1,24,"{""0"": 64, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 48}",0.6825525146141058,0.7023319615912208,1.921440299634392,0.4123777909480676,0.07447775722817233,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,5,15,0.028735632183908046
greedy_pass_0,1,32,"{""0"": 64, ""1"": 32, ""2"": 48, ""3"": 48, ""4"": 48}",0.6906516240774973,0.710562414266118,1.938474775775349,0.41798070790907565,0.07239826312517741,0.75,0,no_objective_gain|val_acc_drop,5,0.6956477521055288,0.7160493827160493,3,7,0.013409961685823755
greedy_pass_0,1,64,"{""0"": 64, ""1"": 64, ""2"": 48, ""3"": 48, ""4"": 48}",0.6782075838469336,0.6995884773662552,2.0751706630962032,0.4300288613329242,0.07496511668456037,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,4,16,0.03065134099616858
greedy_pass_0,2,16,"{""0"": 64, ""1"": 48, ""2"": 16, ""3"": 48, ""4"": 48}",0.6536851795785407,0.6735253772290809,1.9137209551054248,0.4092600880014012,0.08200142257457999,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,16,47,0.09003831417624521
greedy_pass_0,2,24,"{""0"": 64, ""1"": 48, ""2"": 24, ""3"": 48, ""4"": 48}",0.6699630827382729,0.6899862825788752,1.9405757291022663,0.41584936818092233,0.07779200111517001,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,13,32,0.06130268199233716
greedy_pass_0,2,32,"{""0"": 64, ""1"": 48, ""2"": 32, ""3"": 48, ""4"": 48}",0.6849244008532454,0.7050754458161865,1.9604347356219005,0.4202841667480067,0.07389171368570777,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,9,17,0.032567049808429116
greedy_pass_0,2,64,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 48}",0.6936586169962846,0.7146776406035665,2.046025311094316,0.4288280475776881,0.07120413433247741,0.85,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,9,10,0.019157088122605363
greedy_pass_0,3,16,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 16, ""4"": 48}",0.6699217769995208,0.6899862825788752,1.9468585995001781,0.4109071011586199,0.07697739944935353,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,11,30,0.05747126436781609
greedy_pass_0,3,24,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 24, ""4"": 48}",0.6834075456135802,0.7037037037037037,1.9763555628635046,0.4162808422754489,0.0736362915295153,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,11,20,0.038314176245210725
greedy_pass_0,3,32,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 32, ""4"": 48}",0.6929723210615354,0.7133058984910837,1.984027141992231,0.4205993806114902,0.07128517660359814,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,8,10,0.019157088122605363
greedy_pass_0,3,64,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 64, ""4"": 48}",0.6952308001664741,0.7160493827160493,2.0257761790944926,0.42845243995992527,0.07123152592349725,0.85,0,no_objective_gain|break_rate_high,5,0.6956477521055288,0.7160493827160493,10,10,0.019157088122605363
greedy_pass_0,4,16,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 16}",0.6538977470894651,0.6735253772290809,1.892284489468254,0.40825730477802846,0.08189072320226451,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,6,37,0.07088122605363985
greedy_pass_0,4,24,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 24}",0.6769583242321333,0.6968449931412894,1.9303553570169805,0.41492990205312996,0.07589174735994501,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,3,17,0.032567049808429116
greedy_pass_0,4,32,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 32}",0.6837931350126167,0.7037037037037037,1.9353565294104569,0.41891488382166936,0.0741331466134509,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6956477521055288,0.7160493827160493,2,11,0.0210727969348659
greedy_pass_0,4,64,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 64}",0.6961016494237685,0.7174211248285323,2.0777052672304737,0.4289445094707277,0.07041003851709207,0.85,0,candidate_ok,5,0.6956477521055288,0.7160493827160493,6,5,0.009578544061302681
greedy_pass_0_accept,4,64,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 64}",0.6961016494237685,0.7174211248285323,2.0777052672304737,0.4289445094707277,0.07041003851709207,0.85,1,best_class_coordinate_update,5,,,6,5,0.009578544061302681
greedy_pass_1,0,16,"{""0"": 16, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 64}",0.682821352113126,0.700960219478738,1.7589845880025052,0.40988499477517637,0.07442807323437592,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,20,32,0.06118546845124283
greedy_pass_1,0,24,"{""0"": 24, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 64}",0.6908257741459126,0.7091906721536351,1.7852217583889902,0.4150539318774591,0.07239480756712181,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,17,23,0.04397705544933078
greedy_pass_1,0,32,"{""0"": 32, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 64}",0.6946565188218623,0.7133058984910837,1.8146334259919334,0.41862816649459295,0.07137790376402693,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,15,18,0.03441682600382409
greedy_pass_1,0,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 64}",0.6908799589370832,0.710562414266118,1.9139088357892973,0.4244838803483785,0.07206512462676447,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,5,10,0.019120458891013385
greedy_pass_1,1,16,"{""0"": 64, ""1"": 16, ""2"": 48, ""3"": 48, ""4"": 64}",0.6636969652556035,0.6844993141289437,2.010112455612712,0.4061187462646096,0.07878496511357788,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,9,33,0.06309751434034416
greedy_pass_1,1,24,"{""0"": 64, ""1"": 24, ""2"": 48, ""3"": 48, ""4"": 64}",0.6843854568543349,0.7050754458161865,2.0106435853908438,0.4158619083533857,0.07360003706783413,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,5,14,0.02676864244741874
greedy_pass_1,1,32,"{""0"": 64, ""1"": 32, ""2"": 48, ""3"": 48, ""4"": 64}",0.6938630996016864,0.7146776406035665,2.027678061531801,0.4214648253143937,0.07118098439098522,0.8,0,no_objective_gain|val_acc_drop,5,0.6961016494237685,0.7174211248285323,3,5,0.009560229445506692
greedy_pass_1,1,64,"{""0"": 64, ""1"": 64, ""2"": 48, ""3"": 48, ""4"": 64}",0.6855540565810001,0.7078189300411523,2.164373948852655,0.43351297873824224,0.07275929432893048,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,6,13,0.0248565965583174
greedy_pass_1,2,16,"{""0"": 64, ""1"": 48, ""2"": 16, ""3"": 48, ""4"": 64}",0.656898103311398,0.6776406035665294,2.0029242408618764,0.4127442054067193,0.08071173340697234,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,16,45,0.08604206500956023
greedy_pass_1,2,24,"{""0"": 64, ""1"": 48, ""2"": 24, ""3"": 48, ""4"": 64}",0.6676619736624798,0.6886145404663924,2.029779014858718,0.4193334855862404,0.07785552988351896,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,12,33,0.06309751434034416
greedy_pass_1,2,32,"{""0"": 64, ""1"": 48, ""2"": 32, ""3"": 48, ""4"": 64}",0.6826228495551449,0.7037037037037037,2.0496380213783523,0.4237682841533248,0.07397735356943225,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,10,20,0.03824091778202677
greedy_pass_1,2,64,"{""0"": 64, ""1"": 48, ""2"": 64, ""3"": 48, ""4"": 64}",0.6968692847319514,0.7187928669410151,2.135228596850767,0.43231216498300623,0.0700272450244001,0.9,0,break_rate_high,5,0.6961016494237685,0.7174211248285323,9,8,0.015296367112810707
greedy_pass_1,3,16,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 16, ""4"": 64}",0.6662388716731763,0.6872427983539094,2.03606188525663,0.41439121856393796,0.07754363512112583,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,9,31,0.05927342256214149
greedy_pass_1,3,24,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 24, ""4"": 64}",0.678345992860729,0.6995884773662552,2.0655588486199563,0.419764959680767,0.07454779290248759,0.775,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,9,22,0.04206500956022945
greedy_pass_1,3,32,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 32, ""4"": 64}",0.6892890964461242,0.710562414266118,2.0732304277486824,0.42408349801680834,0.07186737672870705,0.8,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,6,11,0.021032504780114723
greedy_pass_1,3,64,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 64, ""4"": 64}",0.69154785248784,0.7133058984910837,2.1149794648509443,0.43193655736524333,0.07179987920976222,0.9,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,8,11,0.021032504780114723
greedy_pass_1,4,16,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 16}",0.6538977470894651,0.6735253772290809,1.892284489468254,0.40825730477802846,0.08189072320226451,0.7,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,11,43,0.08221797323135756
greedy_pass_1,4,24,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 24}",0.6769583242321333,0.6968449931412894,1.9303553570169805,0.41492990205312996,0.07589174735994501,0.725,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,8,23,0.04397705544933078
greedy_pass_1,4,32,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 32}",0.6837931350126167,0.7037037037037037,1.9353565294104569,0.41891488382166936,0.0741331466134509,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,5,0.6961016494237685,0.7174211248285323,7,17,0.032504780114722756
greedy_pass_1,4,48,"{""0"": 64, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6956477521055288,0.7160493827160493,1.9885019814740221,0.42546039206540964,0.07092261820209662,0.8,0,no_objective_gain|val_acc_drop,5,0.6961016494237685,0.7174211248285323,5,6,0.011472275334608031
global_init_scan,,16,"{""0"": 16, ""1"": 16, ""2"": 16, ""3"": 16, ""4"": 16}",0.651705797011678,0.6666666666666666,1.3674794351825337,0.3464001005676234,0.08358378527169713,1.0,0,,6,,,,,
global_init_scan,,24,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6641598038893993,0.6803840877914952,1.5141812601807805,0.379489207173037,0.080021406449011,1.0,0,,6,,,,,
global_init_scan,,32,"{""0"": 32, ""1"": 32, ""2"": 32, ""3"": 32, ""4"": 32}",0.6576993570861411,0.6748971193415638,1.617009920637906,0.4001204636960719,0.08140724519140102,1.0,0,,6,,,,,
global_init_scan,,48,"{""0"": 48, ""1"": 48, ""2"": 48, ""3"": 48, ""4"": 48}",0.6553736894094632,0.6748971193415638,1.8607126733465917,0.4277350017256959,0.08136216027687589,1.0,0,,6,,,,,
global_init_scan,,64,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64}",0.6590987448852003,0.6831275720164609,2.3228880185652403,0.4462572350734796,0.07924879429510538,1.0,0,,6,,,,,
global_init_accept,,,"{""0"": 24, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6641598038893993,0.6803840877914952,1.5141812601807805,0.379489207173037,0.080021406449011,1.0,1,best_global_objective,6,,,,,
greedy_pass_0,0,16,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6743464958094502,0.6899862825788752,1.464903547549555,0.3736882612980458,0.0776085502894128,0.9333333333333332,0,candidate_ok,6,0.6641598038893993,0.6803840877914952,11,4,0.008064516129032258
greedy_pass_0,0,32,"{""0"": 32, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6640899121566481,0.6803840877914952,1.5427495387288135,0.38360915398051104,0.08005584317404532,0.8,0,no_objective_gain,6,0.6641598038893993,0.6803840877914952,7,7,0.014112903225806451
greedy_pass_0,0,48,"{""0"": 48, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6659112613260793,0.6831275720164609,1.6589028981617608,0.390254913141499,0.07941506806649444,0.6,0,break_rate_high,6,0.6641598038893993,0.6803840877914952,15,13,0.02620967741935484
greedy_pass_0,0,64,"{""0"": 64, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6544325568995246,0.6735253772290809,1.8530654985753081,0.39393444806066197,0.081895156802293,0.5,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6641598038893993,0.6803840877914952,21,26,0.05241935483870968
greedy_pass_0_accept,0,16,"{""0"": 16, ""1"": 24, ""2"": 24, ""3"": 24, ""4"": 24}",0.6743464958094502,0.6899862825788752,1.464903547549555,0.3736882612980458,0.0776085502894128,0.9333333333333332,1,best_class_coordinate_update,6,,,11,4,0.008064516129032258
greedy_pass_0,1,16,"{""0"": 16, ""1"": 16, ""2"": 24, ""3"": 24, ""4"": 24}",0.6758420196557997,0.691358024691358,1.4564981656972316,0.36542090449259795,0.07730201649448644,0.8666666666666667,0,break_rate_high,6,0.6743464958094502,0.6899862825788752,11,10,0.019880715705765408
greedy_pass_0,1,32,"{""0"": 16, ""1"": 32, ""2"": 24, ""3"": 24, ""4"": 24}",0.6700612465538616,0.6858710562414266,1.5002494756124063,0.3786992991954508,0.07860560641114024,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,11,14,0.027833001988071572
greedy_pass_0,1,48,"{""0"": 16, ""1"": 48, ""2"": 24, ""3"": 24, ""4"": 24}",0.6575939830391234,0.6735253772290809,1.5273499497220036,0.38515036178747575,0.08159147366103295,0.5666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,20,32,0.0636182902584493
greedy_pass_0,1,64,"{""0"": 16, ""1"": 64, ""2"": 24, ""3"": 24, ""4"": 24}",0.6470743492117336,0.663923182441701,1.625574433992778,0.3902556469208704,0.0839555738861589,0.475,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,26,45,0.08946322067594434
greedy_pass_0,2,16,"{""0"": 16, ""1"": 24, ""2"": 16, ""3"": 24, ""4"": 24}",0.6609305979582623,0.6762688614540466,1.43141102858643,0.36741127926139644,0.08135658301495331,0.8666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,5,15,0.02982107355864811
greedy_pass_0,2,32,"{""0"": 16, ""1"": 24, ""2"": 32, ""3"": 24, ""4"": 24}",0.6715690763608154,0.6872427983539094,1.487272241304815,0.37746066955056773,0.07804211291240878,0.75,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,7,9,0.017892644135188866
greedy_pass_0,2,48,"{""0"": 16, ""1"": 24, ""2"": 48, ""3"": 24, ""4"": 24}",0.6617793894618859,0.6776406035665294,1.5226947825873594,0.3819538234335575,0.07977074529187272,0.5666666666666667,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,20,29,0.05765407554671968
greedy_pass_0,2,64,"{""0"": 16, ""1"": 24, ""2"": 64, ""3"": 24, ""4"": 24}",0.6487868835488454,0.6652949245541838,1.5923086918868103,0.3854131145693462,0.08258032723738322,0.475,0,no_objective_gain|val_acc_drop|break_rate_high,6,0.6743464958094502,0.6899862825788752,25,43,0.08548707753479125
