dataset,repeat,split_id,split_seed,split_policy,split_part,node_idx
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,0
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,6
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,9
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,11
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,12
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,19
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,23
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,25
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,27
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,29
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,30
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,33
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,35
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,39
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,41
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,42
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,44
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,46
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,48
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,49
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,50
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,51
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,52
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,57
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,58
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,62
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,65
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,69
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,72
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,73
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,74
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,77
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,79
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,81
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,82
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,84
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,90
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,92
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,96
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,98
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,99
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,101
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,102
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,103
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,104
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,105
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,108
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,111
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,112
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,113
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,116
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,117
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,121
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,124
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,128
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,130
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,131
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,133
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,134
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,139
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,141
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,143
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,144
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,145
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,146
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,148
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,152
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,154
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,155
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,158
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,163
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,165
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,166
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,170
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,171
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,172
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,173
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,174
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,176
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,177
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,179
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,183
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,184
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,185
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,186
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,187
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,192
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,193
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,197
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,198
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,200
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,201
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,202
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,203
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,204
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,206
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,208
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,210
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,211
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,212
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,213
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,214
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,215
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,218
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,219
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,220
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,222
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,223
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,224
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,228
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,229
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,232
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,235
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,238
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,241
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,245
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,247
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,248
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,252
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,253
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,257
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,258
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,259
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,260
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,263
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,264
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,265
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,267
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,269
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,272
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,273
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,275
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,276
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,278
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,279
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,281
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,284
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,290
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,291
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,297
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,301
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,302
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,303
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,304
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,307
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,311
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,312
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,313
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,314
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,316
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,317
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,318
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,319
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,322
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,324
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,325
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,328
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,331
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,332
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,333
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,335
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,337
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,338
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,341
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,344
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,346
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,347
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,349
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,350
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,351
chameleon,9,9,9,fixed_geom_gcn_split_id_9,train,353
